raw_name,standard_name,foreign_name,years,original_note,references,source_pdf,source_page,needs_review
"罗维奇","","","1878-1945","(AIOpaTCKIn,BnaAHxnp 亚新塔尔克被捕)作保,--2, BukropoBuv )(喀山 16,17,19,24,26,27,31,34,46, 人 Kasaner)-职业革命家,布 49,54。 尔什维克,马克思主义学者。1900","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","93","true"
"阿德里安诺夫","","","1904-1905","(AApian0B)(特• 年在咯山大学学习时参加單命运 尔•T.J.)--孟什维克取消派 动。年为俄国社会民 分子,1910-1911年住在国外。 主工党咯山委员会委员。1905年 -20,48。 被捕,后被判处流放阿斯特拉罕","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","93","true"
"阿迪克斯","","","1866-1928","埃里希(Adickes, Erich 省三年；1906年改判为驱逐出 )- -德国哲学家,新 境。1906 1907年和1911-1917 康德主义者。1898年起在基尔, 年在国外居住,曾多次完成列宁 1902年起在明斯特,1904年起在 委派的任务。第一次世界大战期 杜宾根任大学教授。他反对唯物 间当过德国的平民俘虏。十月社 主义,否认物质的客观存在,硬 会主义革命后在雅•米•斯维尔德 说物质是“我们精神的产物”,是 洛夫共产主义大学任教。曾任中 一种“意识的状态”,而原子仅","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","93","true"
"央档案局副局长","","","","(1920 1929)、 是理智的辅助概念；否认科学地","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","93","true"
"列宁研究院副院长","","","1928-1931","、 认识客观世界的可能性。他出版 马克思恩格斯列宁研究院院长 了在德国发行的伊•康德著作的 (1931 1939) 和总编辑(1939 目录索引和三卷集《康德遗稿》 1941,1944-1945)。曾领导苏联 («Kants handschriftlicher Na- 科学院哲学研究所,是共产主义 chlaß».1911-1914). 科学院院士,1932年起为苏联科 主要著作有：《康德的体系是","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","93","true"
"阿尔古宁","","","","(Aprya班)--46。 马克思主义的哲学和历史方面的 阿尔古亭斯基-多尔哥魯科夫,亚历 著作。--10,44,51,53,54。","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","94","true"
"向恩-见饶尔丹尼亚","","","","诺•尼•","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","94","true"
"阿思-见帖尔-丹尼尔良","","","","德•","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","94","true"
"阿尔伯特-见皮亚特尼获基","","","","约• 阿","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","94","true"
"阿尔伯特","","","","麦•--见埃贝*因,胡 果","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","94","true"
"阿尔达舍夫","","","","德米特里•亚历山大罗","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","94","true"
"维奇","","","1864-","(ApaameB, AMHTpii Anek- caHnpoBn -1915)(徳 亚•五。A.)--列宁的表兄,职 业是公证人。--55。","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","94","true"
"阿尔达舍娃","","","","叶•息•(APA2IeBa, E.H.)-德•亚•阿尔达夫 的妻子。--55。","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","94","true"
"阿尔費罗夫","","","","康斯坦丁•阿列克谢 阿尔汉格尔斯基--见马斯连尼科","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","94","true"
"也维奇","","","","(AngepoB, Koncranrun 夫,亚．尼• A JekceeBnu 生于1883年)","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","94","true"
"阿尔吉罗普洛","","","","佩里克尔•艾曼努 1918年入党,筑路工程师。1905","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","94","true"
"洛维奇","","","","(Apruponyno, Ileprkn 年加入俄国社会民主工党,1911 年起是孟什维克。1915年起在军 --俄国革命家,原系希腊人,莫 事筑路队工作,1918年秋起任公 路管理局副委员,后在国家建 一1861年因进行革命宜传被","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","94","true"
"筑工程总委员会工作","","","1922-1924","(1919一 捕,死于狱中。---29。 1921),年任哥美耳","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","94","true"
"阿尔加索夫","","","","弗•阿•(AJTaCOB,B. 省国民经济委员会副主席。随后 在俄罗斯联邦工农检查院和交通 年为左派社会革命党中央委员、 人民委员部工作。--51,52。 91","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","94","true"
"山大•米哈伊洛维奇","","","1860-1918","(ApryTIH ский-Долгоруков, Алекоандр Михайлович ) - 公爵,地方自治运动的著名活动 家之一,左派立宪民主党人,后为 社会革命党人。1906年在梯弗利 斯领导激进党地方组织,是该组 织的第一届和第二届国家杜马候 选人,但未当选。1917年二月革 命后,在梯弗利斯市杜马选举时, 根据社会革命党的提名被选为代 表,但未能当选为市政管理委员 会委员。后迁居彼得格勒,曾主 管彼得格勒市政管理委员会粮食 局的工作。-一12。 Эммануилович 1839-1863) 斯科大学学生小组的组织者之 А. 1887-1938-1917-1918 司法人民委员部部务委员。1918","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","94","true"
"年加入饿共","","","","(布)。一-54。 * (Арманд, Федор Александ","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","95","true"
"阿尔卡季--见加里宁","","","","费•伊• POBH 1896 1936) - 印 费","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","95","true"
"阿尔卡季--见拉德琴柯","","","","伊• 阿尔曼德的儿子。国内战争期间 伊• 曾担任观察飞行员,后在真斯科","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","95","true"
"阿尔卡诺夫","","ApKaHOB, Cemelt Muxeeen","","谢苗•米赫也维奇 体育组织中工作。-50,52。","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","95","true"
"阿尔曼德","","","","瓦尔瓦拉•亚历山大罗 -民粹派分子,九十年代曾在","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","95","true"
"夫娜","","","1920-1927","(ApMaEA,Bapsapa Anek- 叶尼塞斯克省米努辛斯克专区叶 canaponHa 生于1901年)- 尔马科夫斯科耶村当医生。一 印•费•阿尔曼德的幼女,1921 46。 年入党。年在商等美","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","95","true"
"阿尔科梅德","","","","斯•特•(ApKoMeA, 工学院学习。1927年起在红色纺 C. T.)---《高加索的工人运 动 织工人工厂担任合理化建议科","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","95","true"
"和社会民主党","","","","》(《Pabonee iB - 副科长,1934 年起任技术宜传指 жение и социал-демократия на 导员,后任三山纹织厂绘图室主 Kankasex)一书的作者。--48。 任。1938年起在装饰艺术部门工","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","95","true"
"阿尔马佐夫","","","","普•(AJ1Ma30B,II.) 作。一-52-54。","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","95","true"
"-《我国的草命》(《Hana peBo-","","","","《我国的草命》(《Hana peBo","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","95","true"
"阿尔曼德","","","","亚历山大•亚历山 3038>)一书的作者。--55。","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","95","true"
"大罗维奇","","","","(ApMaHA,AneKCaHAP","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","95","true"
"阿尔曼德","","","1903-1944","安德烈•亚历山大罗维 Александрович)-- # (Арманд, Андрей Александ- 印•费•的幼子；职业 POBnU 生于1894年)(安德留沙 是机械工程师,曾在高尔基市汔 AHapro IIa)--印•费 •例尔曼 车制造厂工作,1935年起在览斯 德的儿子,1918年入党。1919- 科汽车制造厂工作。伟大卫国战 1921年在红军中工作,1921","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","95","true"
"争时期","","","1941-1945","同莫斯科 1922年先后任政治教育总委员会 民兵一起奔赴前线。1944年在前 政治部主任和驻德黑兰商务代表 线入党。-48,51-53。 处秘书。1928-1964年在全苏热","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","95","true"
"阿尔受德","","","","印娜•亚历山大罗夫娜 工学研究所担任多种职务,一度 (Арманд, Инна Александровна 任重工业人民委员部科学研究局 生于1898年)--国际工人运 和发明事业局局长。--52。 动和共产主义运动女活动家印•","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","95","true"
"阿尔要德","","","","費多尔•亚历山大罗维 费•阿尔愛德的女儿,1917年4","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","95","true"
"年代表会议","","","1923-1931","(1915),参加过齐美 斯科担任党的工作。 尔瓦尔德和昆塔尔国际主义者代 年先后在苏联驻德国商务代表处 表会议。1916 年初受列宁委派在 和全权代表处以及外交人民委员 巴黎工作,在持国际主义立场的 部工作。1933--1961年(有同断) 法国社会党人和工团主义者以及 在苏共中央马克思列宁主义研究 法国青年和工.会中宣传布尔什维 院和外文出版社工作。--52。 克观点。","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","96","true"
"阿尔燙德","","","1874-1920","印涅萨•費多罗夫娜 (Арманд, Инесса Федоровна 莫斯科省委委员、莫斯科省执行 )(印涅萨；彼得罗娃 委员会委员和莫斯科省国民经济 Hnecca,Ilerpona)--1904年加 委员会主席。1918年起任俄共 入布尔什维克党,职业革命家,国 (布)中央委员会妇女工作部部 际女工运动和共产主义运动活动 长。曾参加共产国际第二次代表 家。曾在莫斯科、彼得堡和国外 大会的工作。--27,48,49,51, 做党的工作。积极参加了 1905 52, 55。 1907年革命。多次被捕和流放。","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","96","true"
"阿尔宁-苏科夫","","","1798-","亨利希•亚历山大 1909年起流亡外,起初住在布 (Arnim-Suckow, Heinrich Ale.. 魯塞,1910年移居巴黎。曾衼 xander -1861)-一男爵, 选为俄国社会民主工党国外组织 普台士外交官,是在德国实行普 委员会书记。1911年曾参加布尔 鲁上君主制统治的狂热抓护者之 什维克龙寿姆党校的工作。1912 一。1820年起从事外交工作。 年秘密回到俄国,作为党中央的 1848年(3-6月)担任康普豪森 代表在彼得堡为准备第四届国家 杜马选举做了大量工作。帝国主 义世界大战期间,在列宁的领导 下,为筹备国际社会主义好女代","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","96","true"
"表会议","","","","(1915)做了大量工作,积 极参加了这次会议,在会上捍卫 93 十月社会主义革命后,历任 内阁的外交大臣。他提出了德过 民族统一的思想,认为这是反对 革命运动的重要手段。在外交政 策上推行亲西方的方针,把俄国 视为统一德国和扩张德国领土的 主要敌人。1849年春被选入普鲁","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","96","true"
"阿尔奇","","","","约瑟夫(Arch, Josef 1826 在莫斯科一库尔斯克铁路试验螺 -1919)---英国工人运动活动 旋桨式机车时殉职。--35,42, 家。1872年创建全国农业工人联 50,52, 54。 合会,为改善农业工人的状况而","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","97","true"
"何尔切夫斯基","","","","亚历山大•基里洛 斗争。1885年、1892年和1895","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","97","true"
"维奇","","","1836-1901","(AIHeBCKI , AJCKCaHAP 一1900年是自由党议员。一-22, KupannoBns )--百","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","97","true"
"阿尔乔姆","","","1883-1921","(Apren )(谢 万富翁,曾创办哈尔科夫商业银","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","97","true"
"尔盖也夫","","","","费多尔•安德烈也维 行(1868) 和哈尔科夫土地银行 奇 Cepreen, enop Anapeesug) (1871),是该银行的常任董事 -苏联共产党和苏维埃国家的 长。他是阿列克谢也夫矿业公司 著名活动家。1901年入党。曾在 (1879)和顿涅茨一尤里耶夫矿业 叶卡特林诺斯拉夫、哈尔科夫、乌","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","97","true"
"公司","","","","(1894)以及一些工厂的创建 拉尔从事革命工作。多次被捕。 人和企业主。在经济危机时期破 1911年中流亡澳大利亚。流亡期 产后自杀。-5。 间曾积极参加澳大利亚工人运","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","97","true"
"阿尔丘霍夫","","","1884-1945","雅柯夫•斯切潘诺维 动。1917年二月资产阶级民主革 # (Артюхов, Яков Степанович 命后回国,任布尔什维克党管辖 )-经济工作者。经 顿巴斯、哈尔科夫省和叶卡特林 济学家和统计学家。十月革命前 诺斯拉夫省党组织的区域委员会 是亚麻和黄麻工业委员会出口委 常务委员会书记,在俄国社会民 员会的秘书；《亚麻业》杂志的编","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","97","true"
"主工党","","","1919-1920","(布)第六次代表大会上被 辑兼统计部主任。年 选为中央委员。十月社会主义革 任合作社协会统计处处长；1920 命的积极参加者,同乌克兰反革 -1923年任粮食人民委员部采购 命势力和德国占领者进行斗争的 管理局计划处处长。后在最高国 组织者之一。革命后任顿涅茨一 民经济委员会最高大地测量局工 克里沃罗格苏维埃共和国人民委 作。以后年代在莫斯科高等院校","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","97","true"
"员会主席","","","1920-1921","乌克兰共产党(布)中 任教。-53。 央委员。年为俄共 向尔让诺夫,米哈伊尔．米哈伊洛","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","97","true"
